2024-02-27 11:34:48, Temperature: 25.0, Humidity: 38.1
2024-02-27 14:11:52, Temperature: 23.6, Humidity: 41.1
2024-02-27 14:11:54, Temperature: 23.6, Humidity: 41.3
2024-02-27 14:11:56, Temperature: 23.6, Humidity: 41.6
2024-02-27 14:11:58, Temperature: 23.6, Humidity: 41.5
2024-02-27 14:12:00, Temperature: 23.6, Humidity: 41.5
2024-02-27 14:12:02, Temperature: 23.6, Humidity: 41.2
2024-02-27 14:12:04, Temperature: 23.6, Humidity: 41.1
2024-02-27 14:12:06, Temperature: 23.6, Humidity: 41.0
2024-02-27 14:12:09, Temperature: 23.6, Humidity: 40.9
2024-02-27 14:12:11, Temperature: 23.6, Humidity: 40.9
2024-02-27 14:12:13, Temperature: 23.6, Humidity: 40.9
2024-02-27 14:12:15, Temperature: 23.6, Humidity: 41.1
2024-02-27 14:12:17, Temperature: 23.6, Humidity: 41.2
2024-02-27 14:12:19, Temperature: 23.6, Humidity: 41.4
2024-02-27 14:12:21, Temperature: 23.6, Humidity: 41.3
2024-02-27 14:12:23, Temperature: 23.7, Humidity: 41.2
2024-02-27 14:12:25, Temperature: 23.6, Humidity: 41.0
2024-02-27 14:12:27, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:12:29, Temperature: 23.7, Humidity: 40.7
2024-02-27 14:12:31, Temperature: 23.7, Humidity: 40.6
2024-02-27 14:12:33, Temperature: 23.7, Humidity: 40.6
2024-02-27 14:12:35, Temperature: 23.7, Humidity: 40.7
2024-02-27 14:12:37, Temperature: 23.7, Humidity: 40.7
2024-02-27 14:12:39, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:12:41, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:12:44, Temperature: 23.7, Humidity: 41.0
2024-02-27 14:12:46, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:12:48, Temperature: 23.7, Humidity: 41.0
2024-02-27 14:12:50, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:12:52, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:12:54, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:12:56, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:12:58, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:13:00, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:13:02, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:13:04, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:13:06, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:13:08, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:13:10, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:13:13, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:13:15, Temperature: 23.7, Humidity: 41.7
2024-02-27 14:13:17, Temperature: 23.7, Humidity: 41.6
2024-02-27 14:13:19, Temperature: 23.7, Humidity: 41.6
2024-02-27 14:13:21, Temperature: 23.7, Humidity: 41.5
2024-02-27 14:13:23, Temperature: 23.7, Humidity: 41.3
2024-02-27 14:13:25, Temperature: 23.7, Humidity: 41.2
2024-02-27 14:13:27, Temperature: 23.7, Humidity: 41.0
2024-02-27 14:13:29, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:13:31, Temperature: 23.7, Humidity: 40.7
2024-02-27 14:13:33, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:13:35, Temperature: 23.7, Humidity: 41.1
2024-02-27 14:13:37, Temperature: 23.7, Humidity: 41.0
2024-02-27 14:13:39, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:13:41, Temperature: 23.7, Humidity: 40.7
2024-02-27 14:13:43, Temperature: 23.7, Humidity: 41.1
2024-02-27 14:13:45, Temperature: 23.7, Humidity: 41.8
2024-02-27 14:13:48, Temperature: 23.7, Humidity: 42.2
2024-02-27 14:13:50, Temperature: 23.7, Humidity: 42.2
2024-02-27 14:13:52, Temperature: 23.7, Humidity: 42.3
2024-02-27 14:13:54, Temperature: 23.7, Humidity: 42.4
2024-02-27 14:13:56, Temperature: 23.7, Humidity: 42.3
2024-02-27 14:13:58, Temperature: 23.6, Humidity: 42.0
2024-02-27 14:14:00, Temperature: 23.6, Humidity: 41.7
2024-02-27 14:14:02, Temperature: 23.6, Humidity: 41.5
2024-02-27 14:14:04, Temperature: 23.7, Humidity: 41.3
2024-02-27 14:14:06, Temperature: 23.6, Humidity: 41.1
2024-02-27 14:14:08, Temperature: 23.6, Humidity: 41.0
2024-02-27 14:14:10, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:14:12, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:14:14, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:14:16, Temperature: 23.6, Humidity: 41.2
2024-02-27 14:14:18, Temperature: 23.7, Humidity: 41.3
2024-02-27 14:14:20, Temperature: 23.6, Humidity: 41.3
2024-02-27 14:14:22, Temperature: 23.6, Humidity: 41.3
2024-02-27 14:14:25, Temperature: 23.6, Humidity: 41.2
2024-02-27 14:14:27, Temperature: 23.7, Humidity: 41.1
2024-02-27 14:14:29, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:14:31, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:14:33, Temperature: 23.6, Humidity: 40.7
2024-02-27 14:14:35, Temperature: 23.7, Humidity: 40.6
2024-02-27 14:14:37, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:14:39, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:14:41, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:14:43, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:14:45, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:14:47, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:14:49, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:14:51, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:14:53, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:14:55, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:14:58, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:00, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:02, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:04, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:06, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:15:08, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:15:10, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:15:12, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:14, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:15:16, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:15:18, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:20, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:22, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:24, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:26, Temperature: 23.6, Humidity: 40.3
2024-02-27 14:15:28, Temperature: 23.6, Humidity: 40.3
2024-02-27 14:15:30, Temperature: 23.6, Humidity: 40.3
2024-02-27 14:15:33, Temperature: 23.6, Humidity: 40.4
2024-02-27 14:15:35, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:15:37, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:15:39, Temperature: 23.6, Humidity: 40.9
2024-02-27 14:15:41, Temperature: 23.6, Humidity: 41.2
2024-02-27 14:15:43, Temperature: 23.6, Humidity: 41.8
2024-02-27 14:15:45, Temperature: 23.6, Humidity: 41.5
2024-02-27 14:15:47, Temperature: 23.6, Humidity: 41.2
2024-02-27 14:15:49, Temperature: 23.6, Humidity: 40.9
2024-02-27 14:15:51, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:15:53, Temperature: 23.7, Humidity: 40.7
2024-02-27 14:15:55, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:15:57, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:15:59, Temperature: 23.7, Humidity: 40.7
2024-02-27 14:16:02, Temperature: 23.6, Humidity: 40.7
2024-02-27 14:16:04, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:16:06, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:16:08, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:16:10, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:16:12, Temperature: 23.6, Humidity: 40.7
2024-02-27 14:16:14, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:16:16, Temperature: 23.6, Humidity: 41.0
2024-02-27 14:16:18, Temperature: 23.7, Humidity: 41.3
2024-02-27 14:16:20, Temperature: 23.6, Humidity: 41.1
2024-02-27 14:16:22, Temperature: 23.6, Humidity: 40.9
2024-02-27 14:16:24, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:16:26, Temperature: 23.6, Humidity: 40.9
2024-02-27 14:16:28, Temperature: 23.7, Humidity: 41.0
2024-02-27 14:16:31, Temperature: 23.6, Humidity: 41.0
2024-02-27 14:16:33, Temperature: 23.7, Humidity: 40.9
2024-02-27 14:16:35, Temperature: 23.7, Humidity: 40.8
2024-02-27 14:16:37, Temperature: 23.6, Humidity: 40.7
2024-02-27 14:16:39, Temperature: 23.7, Humidity: 40.6
2024-02-27 14:16:41, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:16:43, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:16:45, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:16:47, Temperature: 23.6, Humidity: 40.5
2024-02-27 14:16:49, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:16:51, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:16:53, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:16:55, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:16:57, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:17:00, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:02, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:04, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:06, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:08, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:10, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:12, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:14, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:16, Temperature: 23.7, Humidity: 40.3
2024-02-27 14:17:18, Temperature: 23.7, Humidity: 40.3
2024-02-27 14:17:20, Temperature: 23.7, Humidity: 40.3
2024-02-27 14:17:22, Temperature: 23.7, Humidity: 40.3
2024-02-27 14:17:24, Temperature: 23.7, Humidity: 40.3
2024-02-27 14:17:26, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:17:28, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:17:30, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:17:33, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:35, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:37, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:39, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:41, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:43, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:17:45, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:17:47, Temperature: 23.7, Humidity: 41.0
2024-02-27 14:17:49, Temperature: 23.8, Humidity: 41.1
2024-02-27 14:17:51, Temperature: 23.8, Humidity: 41.2
2024-02-27 14:17:53, Temperature: 23.8, Humidity: 41.4
2024-02-27 14:17:55, Temperature: 23.7, Humidity: 41.3
2024-02-27 14:17:57, Temperature: 23.8, Humidity: 41.5
2024-02-27 14:17:59, Temperature: 23.8, Humidity: 41.9
2024-02-27 14:18:01, Temperature: 23.8, Humidity: 42.0
2024-02-27 14:18:03, Temperature: 23.8, Humidity: 41.7
2024-02-27 14:18:05, Temperature: 23.8, Humidity: 41.5
2024-02-27 14:18:08, Temperature: 23.8, Humidity: 41.4
2024-02-27 14:18:10, Temperature: 23.8, Humidity: 41.2
2024-02-27 14:18:12, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:18:14, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:18:16, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:18:18, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:18:20, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:18:22, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:24, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:26, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:28, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:30, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:32, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:34, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:37, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:39, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:41, Temperature: 23.8, Humidity: 40.3
2024-02-27 14:18:43, Temperature: 23.8, Humidity: 40.3
2024-02-27 14:18:45, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:47, Temperature: 23.8, Humidity: 40.3
2024-02-27 14:18:49, Temperature: 23.8, Humidity: 40.3
2024-02-27 14:18:51, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:53, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:18:55, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:18:57, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:19:00, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:19:02, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:19:04, Temperature: 23.8, Humidity: 40.7
2024-02-27 14:19:06, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:19:08, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:19:10, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:19:12, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:19:14, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:19:16, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:18, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:20, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:22, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:25, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:27, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:29, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:31, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:33, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:35, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:37, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:19:39, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:19:41, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:19:43, Temperature: 23.8, Humidity: 40.7
2024-02-27 14:19:45, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:19:47, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:19:49, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:19:51, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:19:54, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:19:56, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:19:58, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:20:00, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:20:02, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:20:04, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:20:06, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:20:08, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:20:10, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:20:12, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:20:14, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:20:16, Temperature: 23.8, Humidity: 40.7
2024-02-27 14:20:18, Temperature: 23.8, Humidity: 40.7
2024-02-27 14:20:20, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:20:22, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:20:24, Temperature: 23.8, Humidity: 40.9
2024-02-27 14:20:26, Temperature: 23.8, Humidity: 40.9
2024-02-27 14:20:29, Temperature: 23.8, Humidity: 41.0
2024-02-27 14:20:31, Temperature: 23.8, Humidity: 41.1
2024-02-27 14:20:33, Temperature: 23.8, Humidity: 41.0
2024-02-27 14:20:35, Temperature: 23.9, Humidity: 40.7
2024-02-27 14:20:37, Temperature: 23.9, Humidity: 40.6
2024-02-27 14:20:39, Temperature: 23.9, Humidity: 40.6
2024-02-27 14:20:41, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:20:43, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:20:45, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:20:47, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:20:49, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:20:51, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:20:53, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:20:55, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:20:58, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:21:00, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:02, Temperature: 23.9, Humidity: 40.2
2024-02-27 14:21:04, Temperature: 23.9, Humidity: 40.2
2024-02-27 14:21:06, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:21:08, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:21:10, Temperature: 23.9, Humidity: 40.7
2024-02-27 14:21:12, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:21:14, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:16, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:18, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:20, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:22, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:24, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:26, Temperature: 23.9, Humidity: 41.1
2024-02-27 14:21:28, Temperature: 23.9, Humidity: 41.2
2024-02-27 14:21:30, Temperature: 23.9, Humidity: 40.8
2024-02-27 14:21:33, Temperature: 23.9, Humidity: 40.7
2024-02-27 14:21:35, Temperature: 23.9, Humidity: 40.8
2024-02-27 14:21:37, Temperature: 23.9, Humidity: 40.6
2024-02-27 14:21:39, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:21:41, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:21:43, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:45, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:47, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:21:49, Temperature: 23.9, Humidity: 40.7
2024-02-27 14:21:51, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:21:53, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:21:55, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:21:57, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:21:59, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:22:01, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:22:03, Temperature: 23.9, Humidity: 40.6
2024-02-27 14:22:05, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:22:08, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:22:10, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:22:12, Temperature: 23.9, Humidity: 41.1
2024-02-27 14:22:14, Temperature: 23.9, Humidity: 41.1
2024-02-27 14:22:16, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:22:18, Temperature: 23.9, Humidity: 40.7
2024-02-27 14:22:20, Temperature: 23.9, Humidity: 40.6
2024-02-27 14:22:22, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:22:24, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:22:26, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:22:28, Temperature: 23.9, Humidity: 40.6
2024-02-27 14:22:30, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:22:32, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:22:34, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:22:36, Temperature: 23.9, Humidity: 40.7
2024-02-27 14:22:39, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:22:41, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:22:43, Temperature: 23.9, Humidity: 40.8
2024-02-27 14:22:45, Temperature: 23.9, Humidity: 40.6
2024-02-27 14:22:47, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:22:49, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:22:51, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:22:53, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:22:55, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:22:57, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:22:59, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:23:01, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:23:03, Temperature: 23.9, Humidity: 40.3
2024-02-27 14:23:05, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:23:08, Temperature: 23.9, Humidity: 40.4
2024-02-27 14:23:10, Temperature: 23.9, Humidity: 40.5
2024-02-27 14:23:12, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:23:14, Temperature: 23.9, Humidity: 40.6
2024-02-27 14:23:16, Temperature: 23.9, Humidity: 41.4
2024-02-27 14:23:18, Temperature: 23.9, Humidity: 41.2
2024-02-27 14:23:20, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:23:22, Temperature: 23.8, Humidity: 41.0
2024-02-27 14:23:24, Temperature: 23.9, Humidity: 40.9
2024-02-27 14:23:26, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:23:28, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:23:30, Temperature: 23.8, Humidity: 40.9
2024-02-27 14:23:32, Temperature: 23.8, Humidity: 41.0
2024-02-27 14:23:34, Temperature: 23.8, Humidity: 40.9
2024-02-27 14:23:37, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:23:39, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:23:41, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:23:43, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:23:45, Temperature: 23.8, Humidity: 40.3
2024-02-27 14:23:47, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:23:49, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:23:51, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:23:53, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:23:55, Temperature: 23.8, Humidity: 40.5
2024-02-27 14:23:57, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:23:59, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:24:01, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:24:03, Temperature: 23.8, Humidity: 40.4
2024-02-27 14:24:06, Temperature: 23.8, Humidity: 40.6
2024-02-27 14:24:08, Temperature: 23.8, Humidity: 40.7
2024-02-27 14:24:10, Temperature: 23.8, Humidity: 41.2
2024-02-27 14:24:12, Temperature: 23.8, Humidity: 41.3
2024-02-27 14:24:14, Temperature: 23.8, Humidity: 41.1
2024-02-27 14:24:16, Temperature: 23.8, Humidity: 40.9
2024-02-27 14:24:18, Temperature: 23.7, Humidity: 41.1
2024-02-27 14:24:20, Temperature: 23.7, Humidity: 41.2
2024-02-27 14:24:22, Temperature: 23.8, Humidity: 41.2
2024-02-27 14:24:24, Temperature: 23.8, Humidity: 40.8
2024-02-27 14:24:26, Temperature: 23.7, Humidity: 40.6
2024-02-27 14:24:28, Temperature: 23.7, Humidity: 40.5
2024-02-27 14:24:30, Temperature: 23.7, Humidity: 40.4
2024-02-27 14:24:33, Temperature: 23.7, Humidity: 40.7
2024-02-27 14:24:35, Temperature: 23.7, Humidity: 41.1
2024-02-27 14:24:37, Temperature: 23.7, Humidity: 41.3
2024-02-27 14:24:39, Temperature: 23.7, Humidity: 41.3
2024-02-27 14:24:41, Temperature: 23.7, Humidity: 41.1
2024-02-27 14:24:43, Temperature: 23.7, Humidity: 41.0
2024-02-27 14:24:45, Temperature: 23.7, Humidity: 41.0
2024-02-27 14:24:47, Temperature: 23.6, Humidity: 40.9
2024-02-27 14:24:49, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:24:51, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:24:53, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:24:55, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:24:57, Temperature: 23.6, Humidity: 40.7
2024-02-27 14:24:59, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:25:01, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:25:03, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:25:05, Temperature: 23.6, Humidity: 40.7
2024-02-27 14:25:07, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:25:10, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:25:12, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:25:14, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:25:16, Temperature: 23.6, Humidity: 40.6
2024-02-27 14:25:18, Temperature: 23.6, Humidity: 40.7
2024-02-27 14:25:20, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:25:22, Temperature: 23.6, Humidity: 40.7
2024-02-27 14:25:24, Temperature: 23.6, Humidity: 40.7
2024-02-27 14:25:26, Temperature: 23.6, Humidity: 40.8
2024-02-27 14:25:28, Temperature: 23.6, Humidity: 40.8
